epoch,deterministic,uniform_v1,uniform_v2
846,728.4,1000.0,359.0
847,814.7,1000.0,279.0
848,812.8,1000.0,513.8
849,228.6,999.7,107.8
850,1000.0,970.4,280.9
851,938.0,1000.0,369.2
852,912.7,1000.0,288.1
853,927.9,984.6,300.0
854,440.8,991.8,199.2
855,1000.0,1000.0,406.1
856,594.1,1000.0,310.2
857,1000.0,1000.0,172.8
858,1000.0,1000.0,580.6
859,764.2,1000.0,355.4
860,976.8,1000.0,698.7
861,1000.0,1000.0,303.8
862,868.3,1000.0,284.3
863,775.9,1000.0,499.9
864,1000.0,933.7,267.6
865,821.2,1000.0,209.5
866,975.8,1000.0,556.0
867,647.7,1000.0,228.8
868,496.8,1000.0,324.1
869,956.5,1000.0,287.0
870,643.0,1000.0,151.2
871,914.2,1000.0,245.6
872,943.0,918.7,399.8
873,1000.0,1000.0,422.8
874,902.7,1000.0,151.5
875,940.7,1000.0,305.6
876,853.7,1000.0,291.1
877,836.3,1000.0,214.3
878,1000.0,1000.0,346.2
879,901.5,916.0,874.1
880,933.9,986.7,162.8
881,919.8,1000.0,327.1
882,1000.0,1000.0,591.9
883,965.3,910.5,146.5
884,365.2,1000.0,129.3
885,425.5,1000.0,295.1
886,694.9,967.7,239.8
887,748.6,989.8,363.4
888,423.1,1000.0,377.6
889,598.5,1000.0,228.2
890,537.6,1000.0,173.3
891,1000.0,1000.0,489.4
892,209.3,1000.0,210.7
893,515.8,1000.0,178.0
894,272.0,1000.0,210.1
895,1000.0,1000.0,424.2
896,774.5,1000.0,261.8
897,548.3,945.0,102.1
898,549.4,926.6,240.3
899,606.4,1000.0,331.1
900,389.1,925.5,207.0
901,834.5,1000.0,490.2
902,1000.0,1000.0,715.8
903,309.1,823.7,127.2
904,460.2,1000.0,295.8
905,315.9,1000.0,206.5
906,802.5,1000.0,522.9
907,989.4,974.3,222.8
908,954.4,905.7,192.6
909,1000.0,1000.0,309.3
910,803.1,909.0,409.3
911,978.1,1000.0,505.2
912,929.7,921.6,300.2
913,990.8,797.6,438.5
914,780.6,1000.0,540.2
915,937.9,1000.0,194.8
916,1000.0,1000.0,329.7
917,1000.0,1000.0,286.7
918,1000.0,1000.0,421.2
919,883.3,1000.0,256.3
920,1000.0,1000.0,307.1
921,824.6,1000.0,305.2
922,853.1,1000.0,219.4
923,1000.0,1000.0,619.7
924,1000.0,975.4,1000.0
925,913.5,894.2,232.7
926,525.5,895.7,114.4
927,1000.0,846.5,474.8
928,1000.0,1000.0,680.9
929,966.0,830.7,492.6
930,779.9,720.2,562.2
931,732.6,1000.0,367.9
932,1000.0,1000.0,382.0
933,1000.0,1000.0,541.3
934,1000.0,1000.0,564.5
935,964.5,812.5,574.7
936,900.4,1000.0,329.2
937,876.2,942.6,352.9
938,370.8,937.9,114.3
939,391.7,1000.0,441.5
940,625.6,1000.0,579.0
941,560.7,1000.0,248.3
942,1000.0,1000.0,926.5
943,1000.0,1000.0,800.1
944,655.6,1000.0,234.0
945,668.5,1000.0,163.1
946,764.9,1000.0,303.7
