epoch,deterministic,uniform_v1,uniform_v2
968,1000.0,987.0,1000.0
969,962.6,861.0,619.1
970,949.4,1000.0,895.7
971,897.0,828.6,566.4
972,1000.0,822.5,847.1
973,972.0,1000.0,858.8
974,774.8,464.0,559.9
975,922.4,900.2,640.5
976,1000.0,929.9,577.1
977,905.4,898.4,761.2
978,1000.0,1000.0,1000.0
979,928.2,818.6,783.9
980,1000.0,1000.0,649.4
981,1000.0,1000.0,847.0
982,1000.0,1000.0,851.4
983,1000.0,1000.0,812.7
984,1000.0,1000.0,929.8
985,1000.0,969.2,1000.0
986,1000.0,1000.0,899.0
987,945.4,1000.0,507.4
988,1000.0,1000.0,946.6
989,1000.0,1000.0,931.9
990,997.2,931.9,707.8
991,1000.0,1000.0,944.7
992,855.7,848.7,643.0
993,932.8,940.8,261.2
994,944.8,916.9,768.3
995,1000.0,1000.0,716.6
996,1000.0,994.1,920.7
997,1000.0,917.9,858.8
998,1000.0,768.4,1000.0
999,931.6,887.7,547.1
1000,959.3,923.9,1000.0
1001,1000.0,1000.0,846.7
1002,1000.0,1000.0,785.0
1003,984.8,1000.0,958.1
1004,885.4,829.9,581.8
1005,1000.0,1000.0,869.2
1006,992.5,961.5,551.9
1007,1000.0,1000.0,1000.0
1008,1000.0,988.5,1000.0
1009,1000.0,1000.0,585.6
1010,1000.0,990.7,945.6
1011,1000.0,980.7,936.7
1012,1000.0,1000.0,732.2
1013,934.8,845.9,866.9
1014,1000.0,1000.0,864.4
1015,1000.0,1000.0,1000.0
1016,967.4,1000.0,939.0
1017,964.9,1000.0,324.9
1018,789.3,866.9,684.0
1019,842.9,720.0,564.5
1020,860.3,767.8,711.6
1021,995.3,867.7,864.6
1022,970.7,883.1,563.6
1023,1000.0,1000.0,780.9
1024,931.5,952.2,844.1
1025,1000.0,1000.0,1000.0
1026,1000.0,1000.0,993.3
1027,1000.0,1000.0,724.2
1028,1000.0,1000.0,860.9
1029,1000.0,1000.0,1000.0
1030,895.0,908.4,297.7
1031,1000.0,1000.0,810.3
1032,947.2,934.2,541.6
1033,953.4,1000.0,853.6
1034,1000.0,1000.0,769.4
1035,930.3,1000.0,990.1
1036,654.8,791.0,231.1
1037,949.8,998.6,551.3
1038,928.7,959.4,1000.0
1039,969.3,933.0,656.2
1040,900.1,1000.0,564.9
1041,1000.0,966.8,1000.0
1042,420.0,685.7,234.9
1043,761.4,788.8,711.8
1044,818.1,871.4,867.0
1045,980.8,935.7,949.4
1046,888.9,884.8,1000.0
1047,485.7,363.0,164.4
1048,1000.0,1000.0,692.7
1049,1000.0,1000.0,938.7
1050,927.2,936.3,1000.0
1051,832.5,937.7,433.9
1052,743.7,883.1,210.7
1053,242.5,287.5,178.5
1054,879.0,786.4,754.6
1055,830.8,806.5,504.6
1056,670.5,831.9,568.6
1057,866.0,921.4,802.0
1058,960.7,843.2,871.1
1059,1000.0,828.8,937.6
1060,965.1,1000.0,770.2
1061,963.6,940.1,1000.0
1062,936.9,962.2,481.1
1063,1000.0,993.0,955.3
1064,930.2,1000.0,1000.0
1065,1000.0,1000.0,1000.0
1066,1000.0,1000.0,938.9
1067,1000.0,880.3,869.0
1068,843.4,883.2,877.2
1069,1000.0,1000.0,884.6
1070,1000.0,1000.0,1000.0
1071,942.5,1000.0,968.9
1072,939.0,955.3,634.4
1073,1000.0,915.3,618.7
1074,1000.0,892.7,607.5
1075,1000.0,899.9,798.3
1076,860.3,743.4,796.5
1077,1000.0,1000.0,721.3
1078,774.7,863.9,522.2
1079,929.5,1000.0,800.3
1080,1000.0,1000.0,1000.0
1081,1000.0,1000.0,930.4
1082,1000.0,1000.0,884.4
1083,997.3,889.5,845.9
1084,834.7,752.8,734.8
1085,1000.0,943.0,943.5
1086,869.3,882.5,424.0
1087,717.8,833.4,844.8
1088,867.2,1000.0,720.0
1089,1000.0,957.2,807.7
1090,771.4,920.5,395.3
1091,1000.0,986.6,900.1
1092,1000.0,881.5,531.8
1093,1000.0,759.9,564.5
1094,965.0,828.3,330.7
1095,1000.0,1000.0,679.3
1096,712.0,970.6,752.8
1097,797.5,930.6,317.1
1098,929.9,757.1,382.7
1099,1000.0,759.9,433.2
1100,1000.0,1000.0,1000.0
1101,1000.0,1000.0,868.3
1102,893.4,940.7,675.5
1103,926.8,938.6,700.7
1104,1000.0,1000.0,748.3
1105,813.4,903.5,443.0
1106,926.8,1000.0,878.0
1107,932.1,922.3,757.2
1108,948.3,696.1,789.5
1109,1000.0,940.7,766.3
1110,912.6,1000.0,753.7
1111,1000.0,1000.0,978.8
1112,930.6,855.4,899.9
1113,847.4,1000.0,832.9
1114,746.4,737.8,376.5
1115,714.7,788.0,391.4
1116,833.6,943.1,763.5
1117,944.0,1000.0,782.9
1118,909.2,988.9,778.2
1119,695.4,334.3,670.8
1120,854.2,908.7,775.9
1121,880.5,830.7,609.8
1122,807.1,933.1,425.1
1123,961.4,982.6,681.8
1124,720.9,965.6,448.4
1125,966.6,910.6,366.6
1126,1000.0,1000.0,911.1
1127,768.3,733.6,1000.0
1128,918.7,912.1,678.5
1129,1000.0,847.5,760.1
1130,727.1,692.5,882.7
1131,809.2,921.6,547.2
1132,966.4,1000.0,906.2
1133,1000.0,847.4,679.2
1134,653.2,674.2,509.3
1135,441.3,422.7,662.5
1136,853.8,1000.0,588.8
1137,838.2,1000.0,896.8
1138,461.8,550.7,442.4
1139,943.8,826.8,737.9
1140,815.3,873.2,366.6
1141,708.2,752.8,549.9
1142,729.3,648.8,781.7
1143,921.0,920.1,783.8
1144,1000.0,1000.0,744.5
1145,908.5,609.9,417.4
1146,876.4,938.0,689.0
1147,770.5,671.6,585.8
1148,510.1,539.5,225.7
1149,717.0,869.1,844.7
1150,921.0,801.0,952.0
1151,1000.0,937.1,847.4
1152,924.4,716.3,915.9
1153,496.7,552.4,428.3
1154,756.5,816.4,447.0
1155,977.5,849.4,820.7
1156,1000.0,930.8,927.5
1157,476.9,425.2,239.9
1158,694.1,716.9,419.3
1159,852.6,632.8,614.8
1160,900.7,573.6,648.0
1161,786.3,742.0,332.0
1162,877.4,908.8,382.7
1163,802.5,985.2,824.9
1164,906.6,797.2,592.3
1165,800.2,889.1,576.1
1166,913.8,940.4,809.4
1167,853.1,933.7,947.9
1168,942.0,978.7,754.3
1169,816.3,598.7,705.4
1170,914.3,956.1,663.1
1171,937.4,994.6,907.4
1172,857.3,755.0,619.4
1173,999.8,747.1,974.3
1174,941.5,915.3,667.5
1175,636.1,727.6,872.9
1176,880.7,659.2,958.3
1177,774.8,939.9,622.9
1178,689.8,618.9,523.7
1179,1000.0,900.4,918.6
1180,1000.0,1000.0,912.6
1181,1000.0,1000.0,959.2
1182,1000.0,933.4,1000.0
1183,411.5,838.3,696.0
1184,616.3,604.2,619.0
1185,790.8,856.2,755.5
1186,868.6,698.4,807.8
1187,962.5,1000.0,733.4
1188,1000.0,799.9,934.3
1189,878.1,1000.0,946.7
1190,769.4,747.2,540.2
1191,663.6,720.7,698.3
1192,573.3,588.7,451.6
1193,830.3,654.1,723.1
1194,1000.0,1000.0,945.1
1195,848.6,970.4,568.2
1196,640.8,567.9,604.7
1197,920.0,779.8,999.3
1198,722.4,725.5,583.5
1199,891.6,819.7,768.5
1200,587.7,327.0,256.5
1201,854.4,914.8,750.1
1202,925.5,913.7,650.6
1203,327.4,532.7,427.5
1204,405.3,478.6,305.3
1205,884.5,856.3,759.7
1206,636.8,829.7,794.2
1207,681.6,481.6,718.3
1208,897.5,803.3,973.3
1209,801.3,637.3,985.8
1210,919.0,774.1,936.0
1211,801.8,851.6,735.5
1212,1000.0,906.9,1000.0
1213,937.5,911.1,676.5
1214,697.0,585.7,477.6
1215,934.4,957.0,924.2
1216,778.6,679.3,909.7
1217,1000.0,1000.0,1000.0
1218,813.7,713.9,743.9
1219,887.2,807.2,838.9
1220,1000.0,897.7,910.3
1221,769.4,692.9,841.5
1222,1000.0,914.7,929.6
1223,921.2,685.5,358.2
1224,981.7,837.4,784.0
1225,856.0,928.4,753.3
1226,642.0,510.3,723.7
1227,812.8,1000.0,896.8
1228,1000.0,791.5,936.9
1229,504.9,668.3,681.6
1230,831.4,841.0,620.5
1231,842.9,784.1,839.2
1232,581.3,696.9,495.4
1233,1000.0,894.3,920.4
1234,964.4,917.6,1000.0
1235,719.2,748.3,888.5
1236,1000.0,1000.0,908.4
1237,830.4,832.4,1000.0
1238,473.0,434.3,495.5
1239,669.2,559.0,702.2
1240,897.8,572.8,459.1
1241,860.7,920.9,773.2
1242,832.8,763.6,522.2
1243,888.6,752.1,927.0
1244,558.4,607.0,694.3
1245,718.3,942.9,761.8
1246,956.1,844.7,810.5
